Date/Time,BLOCK 1 RESIDENTIAL_2 STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 12/02  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,7434018.8649915885,0.0,17794220.338234764,0.0,17851654.838778056,0.0,17903423.332566317,0.0,17951981.62626621,0.0,17998398.507583745,0.0,17044292.80480414,0.0,17086528.871501938,0.0 
 12/02  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,9717509.726852283,0.0,19653771.550683264,0.0,19706461.44237524,0.0,19754072.823134452,0.0,19798767.749005757,0.0,19841519.865121473,0.0,19734553.19209153,0.0,19773960.381236896,0.0 
 12/03  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,9089772.832238067,0.0,18630030.76732893,0.0,18677765.56613698,0.0,18721039.26416569,0.0,18761734.746634692,0.0,18800720.508720793,0.0,19466240.391160153,0.0,19502656.498771176,0.0 
 12/03  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,10406270.867599195,0.0,19693644.095189977,0.0,19737362.736346163,0.0,19777314.240136486,0.0,19814931.721816853,0.0,19851012.8548438,0.0,21236386.38827001,0.0,21270453.09869071,0.0 
 12/03  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,12166652.23317441,0.0,21304064.193150092,0.0,21344163.02275352,0.0,21380877.35680111,0.0,21415666.860951796,0.0,21449159.9281168,0.0,23440699.959395513,0.0,23472792.730092473,0.0 
 12/03  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,13840338.889151577,0.0,22871035.778418586,0.0,22907966.15538561,0.0,22941987.188312143,0.0,22974331.65476983,0.0,23005566.055826597,0.0,25485149.21468509,0.0,25515588.107876122,0.0 
 12/03  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,15305289.92056493,0.0,24297522.30053685,0.0,24331571.444175355,0.0,24364697.146912456,0.0,24394729.54186933,0.0,24423857.386735495,0.0,27305459.503555126,0.0,27334252.43239802,0.0 
 12/03  06:00:00,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,13269956.058120972,0.0,22194618.601056222,0.0,22225860.71474146,0.0,22254974.032443777,0.0,22282818.14769907,0.0,22309911.78283964,0.0,25501914.73366637,0.0,25528989.514978483,0.0 
 12/03  07:00:00,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,14080356.31090971,0.0,23095895.657890316,0.0,23125331.41008637,0.0,23152883.11125793,0.0,23179339.513982717,0.0,23205188.739013188,0.0,26717087.343204223,0.0,26743212.995687112,0.0 
 12/03  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  19:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  20:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/03  21:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,7307407.799456475,0.0,7531904.409749046,0.0,7718415.6214041235,0.0,7882460.36357679,0.0,8030793.29037733,0.0,6244134.497107801,0.0,6401571.082730454,0.0 
 12/03  22:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,4263082.824066677,0.0,4433868.138717643,0.0,4576645.935896691,0.0,4701425.6979632415,0.0,4814874.0278791245,0.0,4101487.941388661,0.0,4216431.073259739,0.0 
 12/03  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,3683526.301476569,0.0,13007440.063015357,0.0,13174456.537072968,0.0,13312701.198539019,0.0,13433972.168522857,0.0,13543695.676127413,0.0,13420864.829537654,0.0,13528608.769078728,0.0 
 12/03  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,6310749.952699835,0.0,14961268.090015417,0.0,15112662.000091884,0.0,15237931.83293019,0.0,15347871.52181679,0.0,15447500.14605567,0.0,15884113.35377509,0.0,15976556.242842864,0.0 
 12/04  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,7920935.744823497,0.0,16412265.89556199,0.0,16554730.00761019,0.0,16671821.327710235,0.0,16775173.775216043,0.0,16867322.244627178,0.0,17790857.770013828,0.0,17870167.232052557,0.0 
 12/04  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,9001950.088480486,0.0,17359983.727817964,0.0,17496466.911743246,0.0,17607652.83055771,0.0,17705243.279231638,0.0,17793452.34569826,0.0,19182100.609957144,0.0,19249433.970075317,0.0 
 12/04  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,9912928.472644981,0.0,18182190.730675727,0.0,18313505.297190435,0.0,18419794.042103875,0.0,18512633.187370807,0.0,18596628.607882127,0.0,20422227.75923358,0.0,20478492.27919326,0.0 
 12/04  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,11244091.188793987,0.0,19483429.540955223,0.0,19605821.905108634,0.0,19704990.890314505,0.0,19790597.119456492,0.0,19868271.58958371,0.0,22022338.4894831,0.0,22066182.655072406,0.0 
 12/04  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,12551511.423088128,0.0,20755898.19952878,0.0,20876700.61846715,0.0,20972119.02638162,0.0,21055989.89135917,0.0,21131537.297337063,0.0,23486548.64088773,0.0,23521629.852853656,0.0 
 12/04  06:00:00,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,5402740.704500706,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,10500177.709896296,0.0,18589662.711409654,0.0,18709146.421451204,0.0,18803218.562585518,0.0,18884833.27984694,0.0,18958720.216079183,0.0,21462423.03102324,0.0,21492949.75861695,0.0 
 12/04  07:00:00,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,3376712.9403129416,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,10230228.406073814,0.0,18319568.519906983,0.0,18419192.181599118,0.0,18498715.509969585,0.0,18568882.933510628,0.0,18633945.292323433,0.0,21259003.756831035,0.0,21279981.489281055,0.0 
 12/04  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  19:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  20:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  21:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,1164781.525263008,0.0,1516919.294844851,0.0,1783382.5194968802,0.0,2000663.2774644487,0.0,2187795.503905731,0.0,951570.1987352071,0.0,1154142.337013093,0.0 
 12/04  22:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 12/04  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,6152118.909238139,0.0,6476138.868811876,0.0,6718606.236164976,0.0,6917088.457480703,0.0,7088246.763416758,0.0,7236168.764742955,0.0,7419545.97787552,0.0 
 12/04  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,541409.5586161627,0.0,7079750.27241829,0.0,7306682.175515567,0.0,7476793.571204724,0.0,7616492.902180385,0.0,7737225.4007542,0.0,8545580.692286927,0.0,8674982.65628732,0.0 
 12/05  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1846326.9403589515,0.0,8036048.192480044,0.0,8230123.589095401,0.0,8376004.942077993,0.0,8496267.67445493,0.0,8602004.119828735,0.0,9900613.36207585,0.0,10013025.020394105,0.0 
 12/05  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,2911056.126956022,0.0,8877395.782312736,0.0,9050864.746723462,0.0,9181667.477356654,0.0,9289767.174938552,0.0,9383964.920085303,0.0,11102998.448532179,0.0,11203096.265996473,0.0 
 12/05  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,3815015.810933718,0.0,9583422.41179161,0.0,9737788.367755009,0.0,9854600.796664953,0.0,9951526.772496963,0.0,10036218.851277336,0.0,12062815.72927214,0.0,12150059.888082027,0.0 
 12/05  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,4568013.064327119,0.0,10172445.873848693,0.0,10308961.973530568,0.0,10412852.126039056,0.0,10499606.710481934,0.0,10575855.31306209,0.0,12772267.81512778,0.0,12846486.410967207,0.0 
 12/05  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,5615083.766077766,0.0,11108912.317892358,0.0,11230176.07703111,0.0,11322391.478407223,0.0,11399950.923029955,0.0,11468718.616672963,0.0,13736398.633355299,0.0,13798990.903514668,0.0 
