Date/Time,BLOCK 3 RESIDENTIAL_2 STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 3 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/27  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,58304420.34971494,0.0,84729028.00071058,0.0,85302957.34364,0.0,85743123.18369871,0.0,86910620.21381384,0.0,87256299.10574229,0.0 
 01/27  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,62066549.43473927,0.0,87863575.94961923,0.0,88373702.12796535,0.0,88765435.08312364,0.0,90980970.36524698,0.0,91277478.57314909,0.0 
 01/27  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,65294702.72770551,0.0,90815744.9213551,0.0,91334444.25105333,0.0,91734446.38496754,0.0,94971821.45311305,0.0,95267487.47389375,0.0 
 01/27  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,67070760.896668315,0.0,92332338.01599796,0.0,92781290.66181856,0.0,93128938.85969378,0.0,97303862.24866852,0.0,97558094.41481732,0.0 
 01/27  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,68795384.00368743,0.0,93919858.93178734,0.0,94282108.36752558,0.0,94563432.69373831,0.0,99593977.12551534,0.0,99794303.66772808,0.0 
 01/27  06:00:00,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,65601095.023378395,0.0,90634607.73995103,0.0,90957085.77335931,0.0,91208766.17221051,0.0,96913845.04509008,0.0,97087651.26827969,0.0 
 01/27  07:00:00,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,64677596.86781106,0.0,89834001.65900795,0.0,90122020.78722155,0.0,90348126.0402213,0.0,96596723.69593057,0.0,96750117.7577647,0.0 
 01/27  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  19:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/27  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,10129359.351190474,0.0,36479086.27628225,0.0,37827817.540520266,0.0,38825173.04310214,0.0,34678120.600095674,0.0,35567973.50367845,0.0 
 01/27  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,16091973.172580361,0.0,37954856.12695665,0.0,39071207.132053986,0.0,39901257.278119475,0.0,37799895.813484006,0.0,38506862.43190521,0.0 
 01/27  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,27721912.47538361,0.0,48438891.95005193,0.0,49438989.72367217,0.0,50180650.36206841,0.0,49350812.703222916,0.0,49956521.71235308,0.0 
 01/27  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,33160191.996796582,0.0,52839168.411568254,0.0,53733159.28319567,0.0,54398848.84921497,0.0,54683056.342143185,0.0,55199604.386212036,0.0 
 01/28  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,40075198.24370252,0.0,59014595.90012987,0.0,59762297.3641336,0.0,60318891.50408663,0.0,61521900.821691625,0.0,61931197.20173741,0.0 
 01/28  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,46375287.685110666,0.0,64860391.27875538,0.0,65476917.604222134,0.0,65933212.329060175,0.0,67980001.67504275,0.0,68291426.20854703,0.0 
 01/28  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,50361824.91839692,0.0,68723651.20035805,0.0,69277976.40991561,0.0,69687883.15969746,0.0,72636651.91900758,0.0,72897623.03516907,0.0 
 01/28  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,54003748.04465851,0.0,72529246.80362928,0.0,73025266.22498105,0.0,73392534.5993244,0.0,77284185.16508564,0.0,77507984.82312125,0.0 
 01/28  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,57609711.17066026,0.0,76526562.61976622,0.0,76967536.66232353,0.0,77295064.20141393,0.0,82021720.46097109,0.0,82217399.62127577,0.0 
 01/28  06:00:00,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,56243387.740134105,0.0,75570535.830668,0.0,75958783.59318289,0.0,76248521.50788713,0.0,81659037.97717579,0.0,81831700.02074438,0.0 
 01/28  07:00:00,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,55537537.57623717,0.0,75457794.91627868,0.0,75800424.9858636,0.0,76057620.91995159,0.0,82138499.60038345,0.0,82292989.86655581,0.0 
 01/28  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,8811413.981902396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,2643424.194570719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,2202853.495475599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  19:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/28  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,6608560.486426798,2730054.4389823377,0.0,22470199.24224662,0.0,23191979.04728234,0.0,23768553.79452103,0.0,17312930.488772545,0.0,17807645.729025207,0.0 
 01/28  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,10394805.233817184,0.0,27495317.467399705,0.0,28069415.51915298,0.0,28526979.37510456,0.0,24590614.688544244,0.0,24973518.91099926,0.0 
 01/28  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,24930646.732697695,0.0,41915754.48975986,0.0,42399040.2683143,0.0,42785624.668535076,0.0,40215172.163395,0.0,40542139.60145135,0.0 
 01/28  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,31749502.90555548,0.0,48484855.876006305,0.0,48923389.29162949,0.0,49274131.930902526,0.0,48174218.29234375,0.0,48462939.29422261,0.0 
 01/29  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,34930265.639599666,0.0,51542465.10995549,0.0,51937794.68928598,0.0,52254375.98161859,0.0,52575639.048502654,0.0,52830844.27363812,0.0 
 01/29  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,38738743.23827256,0.0,55432836.844997674,0.0,55786205.7147405,0.0,56069949.246479854,0.0,57728224.89349464,0.0,57954564.81770312,0.0 
 01/29  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,43093688.90978159,0.0,60126799.37828919,0.0,60441658.03608177,0.0,60695500.905797556,0.0,63548082.567932576,0.0,63749986.139621966,0.0 
 01/29  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,47519711.70615704,0.0,65041276.77261623,0.0,65321132.22485683,0.0,65547925.88228703,0.0,69389969.95123684,0.0,69570702.50552453,0.0 
 01/29  05:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,51835580.78354639,0.0,69922011.54921816,0.0,70170592.80161099,0.0,70373286.96177919,0.0,75070022.13673452,0.0,75232396.4639926,0.0 
 01/29  06:00:00,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,9275172.61252884,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,50583783.78417753,0.0,69155354.91746612,0.0,69375359.6521577,0.0,69556021.54425083,0.0,75000745.2852648,0.0,75146630.96597242,0.0 
 01/29  07:00:00,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,5796982.882830524,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,53444677.35754208,0.0,72707118.96644253,0.0,72903480.47267589,0.0,73065977.64378083,0.0,79240785.69460517,0.0,79373185.42669371,0.0 
 01/29  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,7049131.185521917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,4405706.990951198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,5286848.389141438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  19:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  20:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/29  21:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,5787249.494054855,0.0,26820298.22166348,0.0,27898939.95631116,0.0,28723557.018949166,0.0,23317581.177687515,0.0,23951062.824805666,0.0 
 01/29  22:00:00,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,11593965.765661048,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,7930272.583712157,4794363.172175315,0.0,24036006.541897044,0.0,24954837.92950029,0.0,25663871.524966553,0.0,22065840.418144975,0.0,22669290.243002966,0.0 
 01/29  23:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,20654624.997710705,0.0,39585364.70685851,0.0,40452446.533123106,0.0,41113467.32363956,0.0,38931002.90213285,0.0,39472817.382904746,0.0 
 01/29  24:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,24617227.940363284,0.0,42949460.55258444,0.0,43796965.06969666,0.0,44435445.7895184,0.0,43470144.09983062,0.0,43961487.63828752,0.0 
 01/30  01:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,29068349.970830493,0.0,46998895.1222905,0.0,47831721.901861325,0.0,48454405.0944333,0.0,48494934.97562468,0.0,48941229.70630367,0.0 
 01/30  02:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,32305503.04984446,0.0,49908779.02737047,0.0,50674635.64854814,0.0,51244996.6304284,0.0,52039102.40720108,0.0,52428549.84989505,0.0 
 01/30  03:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,33743650.66189879,0.0,51133692.49003641,0.0,51850396.29906674,0.0,52381758.372905724,0.0,53767437.382461704,0.0,54108417.909890994,0.0 
 01/30  04:00:00,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1159396.576566105,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,1762282.7963804794,35992798.91918413,0.0,53290572.38107786,0.0,53958592.86337065,0.0,54452521.81178923,0.0,56362655.16868649,0.0,56658897.49880822,0.0 
